Cod_ID,UDH_Atlas,NOME_UDH,CODMUN6,NOME_MUN,CODUF,NOME_UF,CODRM,NOME_RM,ANO,ESPVIDA,FECTOT,MORT1,MORT5,SOBRE40,SOBRE60,RAZDEP,T_ENV,E_ANOSESTUDO,T_ANALF11A14,T_ANALF15A17,T_ANALF15M,T_ANALF18A24,T_ANALF18M,T_ANALF25A29,T_ANALF25M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_FBBAS,T_FBFUND,T_FBMED,T_FBSUPER,T_FLBAS,T_FLFUND,T_FLMED,T_FLSUPER,T_FREQ0A5,T_FREQ15A17,T_FREQ18A24,T_FREQ25A29,T_FREQ5A6,T_FREQ6A14,T_FREQ6A17,T_FREQFUND1517,T_FREQFUND1824,T_FREQMED1824,T_FUND11A13,T_FUND15A17,T_FUND18A24,T_FUND18M,T_FUND25M,T_MED18A20,T_MED18A24,T_MED18M,T_MED25M,T_SUPER25M,CORTE1,CORTE2,CORTE3,CORTE4,CORTE9,GINI,PIND,PINDCRI,PMPOB,PMPOBCRI,PPOB,PPOBCRI,PREN10RICOS,PREN20,PREN20RICOS,PREN40,PREN60,PREN80,PRENTRAB,R1040,R2040,RDPC,RDPC1,RDPC10,RDPC2,RDPC3,RDPC4,RDPC5,RDPCT,RIND,RMPOB,RPOB,THEIL,P_AGRO,P_COM,P_CONSTR,P_EXTR,P_SERV,P_SIUP,P_TRANSF,CPR,EMP,P_FORMAL,TRABCC,TRABPUB,TRABSC,P_FUND,P_MED,P_SUPER,REN0,REN1,REN2,REN3,REN5,RENOCUP,THEILtrab,T_ATIV,T_ATIV1014,T_ATIV1517,T_ATIV1824,T_ATIV18M,T_ATIV2529,T_DES,T_DES1014,T_DES1517,T_DES1824,T_DES18M,T_DES2529,T_AGUA,T_BANAGUA,T_DENS,T_LIXO,T_LUZ,AGUA_ESGOTO,PAREDE,T_CRIFUNDIN_TODOS,T_FORA0A5,T_FORA6A14,T_FUNDIN_TODOS,T_FUNDIN_TODOS_MMEIO,T_FUNDIN18MINF,T_M10A17CF,T_MULCHEFEFIF014,T_NESTUDA_NTRAB_MMEIO,T_OCUPDESLOC_1,T_RMAXIDOSO,T_SLUZ,T_VULNERA_NESTUDA_NTRAB_MMEIO,T_VULNERA_MULCHEFE,T_VULNERA_RMAXIDOSO,T_VULNERA_OCUPDESLOC_13,HOMEM0A4,HOMEM10A14,HOMEM15A19,HOMEM20A24,HOMEM25A29,HOMEM30A34,HOMEM35A39,HOMEM40A44,HOMEM45A49,HOMEM50A54,HOMEM55A59,HOMEM5A9,HOMEM60A64,HOMEM65A69,HOMEM70A74,HOMEM75A79,HOMENS80,HOMEMTOT,MULH0A4,MULH10A14,MULH15A19,MULH20A24,MULH25A29,MULH30A34,MULH35A39,MULH40A44,MULH45A49,MULH50A54,MULH55A59,MULH5A9,MULH60A64,MULH65A69,MULH70A74,MULH75A79,MULHER80,MULHERTOT,PEA,PEA1014,PEA1517,PEA18M,PESO1,PESO1114,PESO1113,PESO1214,PESO13,PESO15,PESO1517,PESO1524,PESO1618,PESO18,PESO1820,PESO1824,PESO1921,PESO25,PESO4,PESO5,PESO6,PESO610,PESO617,PESO65,PESOM1014,PESOM1517,PESOM15M,PESOM25M,PESORUR,PESOTOT,PESOURB,PIA,PIA1014,PIA1517,PIA18M,POP,POPT,MULCHEFEFDOM,DOMVULNERACOMID,POPVULNERAVEL15A24,OCUPMMEIOD,T_FBFUND_tudo,T_FBMED_tudo,T_FBBAS_tudo,T_FLFUND_tudo,T_FLMED_tudo,T_FLBAS_tudo,T_FUND11A13_tudo,I_ESCOLARIDADE,I_FREQ_PROP,IDHM,IDHM_E,IDHM_L,IDHM_R
1320530903012,1320530903012,Bento Ferreira,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,75.70,1.33,15.90,18.59,93.57,83.81,38.96,8.01,11.84,0.93,1.22,0.89,0.23,0.87,0.86,1.01,8.19,5.76,108.98,109.86,107.41,78.23,94.67,97.71,75.89,47.92,55.72,93.75,60.95,28.49,97.43,99.78,97.60,12.03,1.21,8.83,93.68,86.15,93.45,87.63,86.11,69.93,77.11,76.08,75.81,33.98,741.79,1288.38,1903.29,2986.70,4099.39,0.44,0.13,0.53,0.97,1.93,5.74,7.99,32.03,3.88,48.54,13.64,28.79,51.46,70.80,9.39,7.12,2084.33,404.10,6675.20,1017.01,1579.65,2362.67,5058.21,2084.33,65.40,114.17,178.35,0.38,0.64,14.66,1.69,1.11,70.28,0.69,10.27,18.27,8.63,71.42,44.94,12.76,14.75,93.91,87.08,39.14,0.65,10.44,26.94,35.50,57.53,3192.27,0.46,,3.56,16.50,61.82,66.21,90.07,,65.94,35.61,27.11,10.26,10.16,100.00,99.11,6.92,99.92,100.00,0.15,,4.01,44.28,0.22,3.91,0.85,10.35,0.00,16.28,3.83,,0.50,0.00,31.00,6.94,0.00,,96,120,140,152,98,113,115,99,125,118,66,107,47,47,32,24,3,1502,82,132,146,162,134,117,144,151,156,115,65,108,55,54,39,26,33,1719,,9,27,1597,35,215,171,164,101,2576,164,600,182,2412,191,436,187,1976,42,51,44,201,580,258,132,84,1397,1089,0,3221,3221,2828,252,164,2412,3192,,,,,,114.15,114.96,114.41,98.76,78.87,97.35,93.75,0.876,0.868,0.870,0.871,0.845,0.894
1320530903016,1320530903016,São Benedito,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,68.21,2.83,31.20,36.37,87.95,72.21,57.41,4.89,9.05,1.84,3.01,10.75,3.17,11.54,4.66,14.18,21.60,14.47,103.15,116.73,65.13,3.11,86.44,94.15,30.54,1.72,30.32,70.21,25.41,14.55,76.27,94.66,88.22,34.32,5.90,13.78,72.83,39.19,53.41,30.86,23.00,12.35,17.97,12.08,10.02,0.70,97.60,150.96,230.02,366.99,520.23,0.46,13.09,20.13,36.27,48.51,65.91,78.57,34.25,4.45,50.96,13.39,27.39,49.04,81.23,10.23,7.61,267.47,59.54,916.04,119.51,187.26,289.52,681.54,268.55,47.38,83.70,132.99,0.37,1.67,13.02,16.81,0.47,59.06,0.15,8.59,22.09,0.75,58.56,51.87,2.24,22.48,34.07,14.90,0.74,0.57,52.82,87.69,94.13,98.73,636.46,0.22,,5.91,48.45,73.41,73.28,81.16,,45.79,61.55,27.99,19.65,17.59,99.65,83.54,56.12,99.26,99.58,0.75,,54.42,69.68,5.34,46.05,34.27,48.19,5.10,76.82,25.61,,2.79,0.42,39.26,4.80,41.11,,158,146,149,145,130,119,103,71,55,46,34,132,28,19,14,10,8,1362,169,158,157,159,118,124,105,87,73,54,40,145,32,38,23,16,14,1509,,18,89,1305,63,245,186,187,199,1964,183,610,189,1781,181,427,175,1354,65,64,58,272,700,141,158,89,1037,721,0,2871,2871,2268,304,183,1781,2845,,,,,,123.78,67.95,109.08,94.66,31.64,88.37,86.79,0.309,0.502,0.558,0.427,0.720,0.564
1320530903017,1320530903017,Gurigica,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,71.14,1.97,24.50,28.56,90.36,76.94,54.05,5.29,9.69,1.64,2.65,10.89,1.75,11.67,3.27,14.62,20.74,11.28,113.91,122.77,92.61,6.10,89.25,95.43,37.54,2.47,51.81,77.63,29.74,14.28,88.70,96.17,90.73,36.84,7.30,17.06,76.25,50.88,71.06,49.19,42.20,28.41,32.65,25.70,23.48,3.38,156.17,278.17,390.91,709.91,1041.11,0.47,2.92,6.07,14.31,25.43,36.10,52.57,35.48,4.33,52.64,12.93,26.11,47.36,78.27,10.97,8.14,499.80,108.09,1773.20,215.15,329.13,531.12,1315.49,499.80,47.89,92.36,150.57,0.40,0.63,17.71,9.92,0.45,60.17,0.14,10.10,24.47,1.42,58.42,50.43,3.91,18.70,55.07,31.24,3.68,1.01,39.97,76.04,84.98,95.01,941.72,0.36,,5.08,43.33,79.88,74.13,85.47,,44.64,55.69,26.96,17.02,19.73,99.87,93.11,36.33,99.39,99.71,0.00,,30.31,48.19,3.83,23.26,13.38,37.08,5.88,50.90,10.56,,0.31,0.29,31.40,28.22,11.86,,84,64,82,84,69,73,55,40,30,24,18,72,17,13,8,7,4,740,82,85,76,81,69,73,62,54,35,34,22,76,14,22,13,8,9,811,,8,41,737,32,122,92,92,102,1089,95,323,100,994,94,228,92,766,32,35,29,140,356,82,85,46,569,412,0,1550,1550,1238,149,95,994,1538,,,,,,127.78,99.13,119.37,95.91,39.43,90.97,91.23,0.492,0.611,0.662,0.568,0.769,0.664
1320530903018,1320530903018,Gurigica,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,68.21,2.83,31.20,36.37,87.95,72.21,65.28,3.84,9.05,9.48,5.07,17.01,5.52,18.54,11.82,23.26,21.60,14.47,103.15,116.73,65.13,3.11,86.44,94.15,30.54,1.72,30.32,70.21,25.41,14.55,76.27,94.66,88.22,34.32,5.90,13.78,72.83,39.19,53.41,30.86,23.00,12.35,17.97,12.08,10.02,0.70,97.60,150.96,230.02,366.99,520.23,0.46,13.09,20.13,36.27,48.51,65.91,78.57,34.25,4.45,50.96,13.39,27.39,49.04,81.23,10.23,7.61,267.47,59.54,916.04,119.51,187.26,289.52,681.54,268.55,47.38,83.70,132.99,0.37,1.67,13.02,16.81,0.47,59.06,0.15,8.59,22.09,0.75,58.56,51.87,2.24,22.48,34.07,14.90,0.74,0.57,52.82,87.69,94.13,98.73,636.46,0.22,,5.91,48.45,73.41,73.28,81.16,,45.79,61.55,27.99,19.65,17.59,99.86,83.54,56.12,99.26,99.58,0.75,,54.42,69.68,5.34,46.05,34.27,48.19,5.10,76.82,25.61,,2.79,0.42,39.26,4.80,41.11,,233,259,245,221,170,146,122,97,79,50,42,226,23,29,24,8,5,1975,240,261,245,202,169,149,144,107,95,64,41,228,46,40,21,18,12,2079,,31,143,1694,93,422,317,309,297,2608,296,912,297,2312,282,616,271,1696,84,107,104,445,1163,156,261,159,1351,904,0,4054,4054,3128,520,296,2312,3568,,,,,,123.78,67.95,109.08,94.66,31.64,88.37,86.79,0.309,0.502,0.558,0.427,0.720,0.564
1320530903019,1320530903019,Monte Belo / Ilha da Fumaça,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,71.14,1.97,24.50,28.56,90.36,76.94,47.77,9.25,9.69,1.83,0.95,5.87,0.65,6.31,3.81,7.66,20.74,11.28,113.91,122.77,92.61,6.10,89.25,95.43,37.54,2.47,51.81,77.63,29.74,14.28,88.70,96.17,90.73,36.84,7.30,17.06,76.25,50.88,71.06,49.19,42.20,28.41,32.65,25.70,23.48,3.38,156.17,278.17,390.91,709.91,1041.11,0.47,2.92,6.07,14.31,25.43,36.10,52.57,35.48,4.33,52.64,12.93,26.11,47.36,78.27,10.97,8.14,499.80,108.09,1773.20,215.15,329.13,531.12,1315.49,499.80,47.89,92.36,150.57,0.40,0.63,17.71,9.92,0.45,60.17,0.14,10.10,24.47,1.42,58.42,50.43,3.91,18.70,55.07,31.24,3.68,1.01,39.97,76.04,84.98,95.01,941.72,0.36,,5.08,43.33,79.88,74.13,85.47,,44.64,55.69,26.96,17.02,19.73,99.97,93.11,36.33,99.39,99.71,0.00,,30.31,48.19,3.83,23.26,13.38,37.08,5.88,50.90,10.56,,0.31,0.29,31.40,28.22,11.86,,63,70,86,73,73,59,58,60,53,26,30,73,17,17,23,10,8,795,69,59,98,79,72,72,80,60,45,41,34,55,27,36,29,16,18,886,,7,46,881,26,110,79,79,80,1295,106,335,107,1189,106,230,103,960,27,26,26,120,335,156,59,58,704,528,0,1681,1681,1424,129,106,1189,1608,,,,,,127.78,99.13,119.37,95.91,39.43,90.97,91.23,0.492,0.611,0.662,0.568,0.769,0.664
1320530903020,1320530903020,Consolação / Horto / Ilha de Santa Maria,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,74.89,1.44,17.30,20.18,93.05,82.65,47.60,10.36,11.27,2.67,1.20,4.15,0.89,4.38,0.76,5.07,12.08,5.60,116.99,117.36,116.24,26.46,93.83,96.01,66.75,16.12,46.95,92.10,42.65,14.77,96.42,96.38,94.97,22.62,3.99,16.59,88.32,72.50,82.82,70.99,67.73,46.40,51.57,49.49,48.92,12.35,294.77,520.56,780.84,1317.66,1926.06,0.47,0.28,0.52,4.22,6.72,14.67,24.75,34.89,4.29,51.91,12.97,26.42,48.09,68.14,10.76,8.01,930.33,199.78,3245.72,403.52,625.60,1007.83,2414.89,930.33,58.95,106.77,171.53,0.39,0.90,14.38,5.08,1.39,64.78,0.66,11.49,23.83,3.82,61.25,46.10,7.36,17.99,78.93,59.55,14.73,1.23,25.96,58.34,69.08,85.38,1484.91,0.44,,2.89,41.07,74.64,68.48,86.46,,32.34,47.51,23.44,14.11,9.63,99.63,98.08,21.05,99.64,99.91,0.16,,9.46,53.05,3.62,7.68,3.27,22.31,3.63,27.86,3.98,,0.12,0.09,27.57,13.24,11.80,,147,150,165,141,113,141,179,153,98,74,50,118,59,57,44,26,22,1733,117,149,171,179,150,170,172,161,111,78,76,132,82,75,75,50,39,1983,,9,85,1847,44,244,185,182,170,2904,208,655,220,2697,200,447,211,2250,51,54,53,251,702,385,149,106,1586,1237,0,3715,3715,3203,299,208,2697,3637,,,,,,128.20,128.59,128.33,96.85,69.02,95.52,93.92,0.710,0.759,0.778,0.742,0.832,0.764
1320530903022,1320530903022,Ilha de Santa Maria,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,70.23,2.25,26.50,30.85,89.64,75.50,49.14,8.29,9.56,0.00,0.00,5.85,0.00,6.33,1.35,7.81,19.26,12.59,104.25,115.74,78.91,4.74,86.00,92.73,38.77,1.64,40.77,76.04,26.77,13.90,85.76,95.06,89.12,31.86,4.16,15.09,79.29,46.90,55.97,40.03,34.48,18.82,24.01,19.46,17.88,2.18,143.15,222.05,322.09,527.06,790.60,0.48,5.22,9.03,19.42,30.05,48.39,62.95,38.68,4.41,54.15,13.16,26.12,45.85,75.49,11.76,8.23,410.66,90.61,1588.50,179.63,266.05,405.17,1111.86,410.93,47.23,89.04,153.09,0.41,1.97,14.58,11.35,0.25,60.50,0.36,9.39,19.78,1.02,59.83,52.45,4.32,21.12,45.29,24.30,2.43,1.44,46.96,81.20,89.02,96.08,809.21,0.32,,6.19,53.76,78.61,73.52,85.66,,52.02,49.00,29.52,18.46,17.91,100.00,91.99,41.02,99.37,99.79,0.38,,39.43,59.23,4.94,32.21,18.81,42.03,6.25,70.30,15.24,,1.78,0.21,31.64,37.50,31.61,,36,30,54,35,32,43,43,45,21,14,13,38,16,11,13,2,7,453,36,51,41,50,42,42,38,33,30,16,14,44,17,17,15,6,8,500,,5,30,487,10,73,58,58,52,718,55,180,50,663,57,125,56,538,10,16,13,74,202,79,51,23,369,278,0,953,953,799,81,55,663,947,,,,,,127.07,85.37,114.06,95.15,39.89,89.29,91.47,0.400,0.577,0.625,0.511,0.754,0.633
1320530903023,1320530903023,Jucutuquara / Fradinhos / Nazareth / de Lourdes,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,75.54,1.35,16.20,18.90,93.47,83.58,43.92,9.16,11.52,1.52,0.92,3.73,1.21,3.96,2.36,4.63,8.69,4.18,114.78,115.05,114.08,51.52,93.21,95.05,62.08,27.96,58.82,91.99,47.78,20.85,98.81,98.34,96.55,21.48,4.28,10.85,89.03,72.56,83.41,76.20,74.55,56.57,62.40,60.65,60.24,22.27,406.43,819.88,1302.04,2033.43,2952.54,0.48,1.62,3.44,3.75,7.11,12.55,20.31,34.12,3.16,50.98,11.36,26.23,49.02,71.73,12.01,8.97,1432.65,226.44,4888.66,587.59,1065.03,1632.24,3651.92,1436.00,33.02,77.55,165.34,0.45,1.61,19.92,3.85,0.48,64.61,0.97,7.16,19.08,7.05,71.99,47.63,11.37,13.79,84.67,70.86,25.81,1.01,16.83,42.78,52.23,70.83,2433.03,0.53,,2.46,27.58,67.21,67.57,81.62,,65.97,55.08,29.46,15.07,25.28,99.83,98.06,15.44,99.55,99.92,0.00,,8.92,41.18,1.66,7.67,3.29,18.01,1.01,26.63,4.75,,0.00,0.08,29.78,9.19,0.00,,232,315,374,347,290,232,260,255,223,169,150,280,103,92,88,50,32,3488,249,292,407,382,282,273,307,308,263,228,161,230,189,147,114,77,87,3992,,15,120,3681,96,492,364,368,286,5883,436,1510,463,5448,502,1074,474,4374,99,87,103,538,1465,685,292,217,3222,2433,0,7480,7480,6490,607,436,5448,7474,,,,,,119.98,130.41,122.91,98.91,70.79,97.07,93.39,0.762,0.792,0.819,0.782,0.842,0.834
1320530903024,1320530903024,Cruzamento,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,68.21,2.83,31.20,36.37,87.95,72.21,57.74,4.57,9.05,2.38,3.85,10.05,2.86,10.71,6.49,13.51,21.60,14.47,103.15,116.73,65.13,3.11,86.44,94.15,30.54,1.72,30.32,70.21,25.41,14.55,76.27,94.66,88.22,34.32,5.90,13.78,72.83,39.19,53.41,30.86,23.00,12.35,17.97,12.08,10.02,0.70,97.60,150.96,230.02,366.99,520.23,0.46,13.09,20.13,36.27,48.51,65.91,78.57,34.25,4.45,50.96,13.39,27.39,49.04,81.23,10.23,7.61,267.47,59.54,916.04,119.51,187.26,289.52,681.54,268.55,47.38,83.70,132.99,0.37,1.67,13.02,16.81,0.47,59.06,0.15,8.59,22.09,0.75,58.56,51.87,2.24,22.48,34.07,14.90,0.74,0.57,52.82,87.69,94.13,98.73,636.46,0.22,,5.91,48.45,73.41,73.28,81.16,,45.79,61.55,27.99,19.65,17.59,99.37,83.54,56.12,99.26,99.58,0.75,,54.42,69.68,5.34,46.05,34.27,48.19,5.10,76.82,25.61,,2.79,0.42,39.26,4.80,41.11,,78,63,74,65,49,38,38,44,21,16,19,56,10,11,6,4,3,589,74,61,69,63,44,40,45,38,27,21,22,51,19,13,8,7,5,603,,7,38,537,36,105,76,77,91,811,78,271,84,733,87,193,82,541,25,28,23,98,281,55,61,35,418,286,0,1192,1192,935,124,78,733,1192,,,,,,123.78,67.95,109.08,94.66,31.64,88.37,86.79,0.309,0.502,0.558,0.427,0.720,0.564
1320530903025,1320530903025,Forte São João / Romão,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,69.43,2.53,28.30,32.96,88.99,74.21,54.02,4.67,9.72,2.56,2.82,11.07,3.14,11.98,3.16,14.85,20.82,13.71,109.38,118.35,84.06,5.01,88.05,92.53,39.17,2.14,19.97,82.18,26.06,9.98,67.94,95.86,92.28,35.82,6.05,15.18,64.69,48.91,57.06,33.96,26.51,20.42,24.33,16.08,13.42,1.17,119.57,195.21,292.81,435.97,618.81,0.44,7.37,11.78,23.74,35.98,54.16,68.55,33.33,4.58,49.21,14.35,29.08,50.79,79.06,9.29,6.86,324.58,74.35,1081.82,158.51,239.11,352.24,798.72,326.92,41.06,82.91,144.65,0.34,3.39,13.78,11.00,0.13,55.01,0.00,16.07,18.87,0.46,56.31,49.05,4.68,26.23,41.48,20.55,1.37,0.85,50.02,85.15,92.98,97.70,713.01,0.27,,6.59,45.26,73.42,67.06,78.06,,0.00,49.73,24.23,16.49,16.19,99.81,89.96,36.56,73.05,99.79,5.16,,50.32,80.03,4.14,41.98,27.87,48.50,3.38,63.21,15.38,,3.15,0.21,32.19,31.88,46.04,,151,123,151,139,125,113,74,63,49,35,32,119,30,25,17,9,4,1256,155,128,125,161,112,102,84,73,73,65,37,110,38,31,18,10,8,1326,,17,81,1086,54,195,149,142,192,1797,178,575,175,1620,154,398,167,1222,61,61,48,223,596,121,128,78,934,648,0,2582,2582,2048,251,178,1620,2578,,,,,,128.53,90.03,118.45,95.99,42.48,92.63,80.85,0.340,0.505,0.580,0.443,0.741,0.595
1320530904013,1320530904013,Santa Martha / Andorinhas,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,71.02,1.99,24.80,28.85,90.27,76.75,44.41,4.37,10.14,0.97,1.65,6.65,1.72,7.10,1.78,8.69,15.46,7.49,107.78,116.52,82.02,9.80,90.30,94.93,39.77,3.83,48.96,79.44,30.72,11.40,89.94,96.32,92.05,36.38,6.80,14.68,86.41,47.07,62.22,50.31,47.41,26.31,28.30,27.05,26.75,3.57,153.73,244.01,390.42,683.23,1054.13,0.50,4.74,8.63,15.75,22.85,42.93,54.27,37.32,3.98,54.87,11.84,24.24,45.13,69.34,12.61,9.27,499.09,99.33,1862.37,196.02,309.49,521.32,1369.28,499.09,46.36,86.80,154.40,0.45,0.66,16.72,6.31,0.78,64.77,0.21,9.73,22.22,2.04,62.83,51.80,5.67,17.35,60.54,34.84,4.25,0.92,39.52,75.11,84.03,94.06,954.42,0.35,,7.60,47.60,74.65,69.30,88.10,,66.87,64.55,36.30,22.10,16.76,99.97,95.65,35.58,99.64,99.14,0.26,,24.75,51.04,3.68,22.18,14.91,38.22,1.29,49.58,16.51,,1.72,0.86,32.66,21.10,46.59,,304,342,397,397,377,318,285,240,189,128,96,340,77,63,27,22,22,3620,341,344,423,404,354,370,313,254,206,174,126,320,103,92,52,26,28,3925,,52,217,3535,121,566,426,428,389,5556,456,1620,488,5101,542,1164,504,3937,134,125,141,655,1676,330,344,240,2921,2095,0,7545,7545,6242,686,456,5101,7534,,,,,,121.92,92.35,114.43,96.32,44.86,92.97,95.54,0.503,0.624,0.666,0.581,0.767,0.664
1320530904014,1320530904014,Joana D'Arc / São Cristóvão / Tabuazeiro,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,72.75,1.84,21.20,24.75,91.56,79.44,44.27,5.62,9.75,1.50,1.36,5.00,1.00,5.30,1.47,6.43,17.99,10.71,111.34,114.45,102.78,14.24,90.15,94.03,45.46,5.07,51.28,80.78,36.23,16.94,88.78,94.94,91.17,31.81,6.85,18.48,81.86,55.00,74.13,57.11,52.52,33.35,36.01,35.47,35.32,5.53,195.21,344.87,510.80,829.64,1257.15,0.46,2.36,3.92,10.79,17.55,27.67,39.23,34.51,4.19,51.16,12.94,26.89,48.84,75.09,10.67,7.91,608.84,127.44,2101.13,266.44,424.72,668.32,1557.26,608.84,45.67,95.39,152.98,0.39,0.86,15.41,6.27,0.78,65.66,0.61,9.22,19.41,1.42,66.49,52.74,8.74,16.15,65.26,42.62,6.59,1.54,32.69,66.58,79.67,91.38,1103.03,0.35,,2.25,40.40,78.21,71.73,86.06,,79.11,66.16,26.95,15.49,14.43,99.86,95.12,28.86,99.28,99.94,0.31,,23.99,48.72,5.06,18.87,8.61,31.99,3.42,42.26,8.70,,1.68,0.06,29.51,22.68,57.74,,585,632,663,658,582,531,575,486,376,252,178,544,154,141,86,46,52,6537,496,580,700,708,606,633,581,506,424,344,223,558,210,155,127,84,71,7001,,27,311,6725,208,998,744,753,655,10146,771,2728,825,9375,861,1957,844,7418,218,222,229,1093,2862,761,580,385,5368,3961,0,13538,13538,11358,1212,771,9375,13500,,,,,,120.09,119.47,119.92,94.94,49.30,91.72,88.67,0.571,0.647,0.701,0.621,0.796,0.696
1320530904015,1320530904015,Itararé / da Penha / Bonfim,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,72.24,1.95,22.20,25.93,91.19,78.66,48.31,6.25,10.14,1.39,1.36,6.99,1.62,7.44,1.85,9.06,14.00,9.19,110.18,107.31,119.57,13.51,90.56,93.60,53.71,7.65,49.61,80.74,31.70,14.50,89.56,95.89,92.34,23.23,2.87,15.42,83.12,67.81,70.71,52.02,46.51,29.27,32.93,27.13,25.42,4.21,156.17,292.81,458.74,780.84,1165.40,0.51,3.35,4.85,14.61,22.07,36.52,51.51,38.90,3.77,55.13,11.18,24.02,44.87,75.29,13.92,9.87,574.34,108.22,2234.36,212.76,368.68,598.75,1583.30,575.58,49.74,93.10,149.85,0.46,0.39,18.50,7.34,0.09,62.13,0.16,9.49,19.94,1.62,67.09,53.92,7.46,16.21,61.51,34.94,5.19,1.00,32.46,70.36,81.17,92.75,1147.30,0.42,,3.29,48.57,77.38,68.58,81.96,,52.97,52.95,32.37,18.35,15.87,99.83,93.08,32.05,99.81,99.55,0.00,,25.16,50.39,4.11,21.35,12.27,35.45,3.73,55.73,13.74,,2.12,0.45,37.02,28.60,39.23,,686,697,715,769,627,634,541,470,332,243,173,616,188,142,115,55,50,7049,613,650,736,778,726,678,602,515,378,295,265,615,271,203,167,96,95,7677,,44,393,6887,259,1112,807,833,809,10851,810,2997,924,10042,956,2188,908,7854,231,266,266,1199,3120,921,650,415,5800,4287,0,14726,14726,12198,1347,810,10042,14721,,,,,,113.73,137.19,119.23,95.89,57.15,92.34,91.77,0.520,0.674,0.694,0.618,0.787,0.687
1320530904016,1320530904016,São Benedito,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,68.21,2.83,31.20,36.37,87.95,72.21,58.41,3.84,9.05,2.52,3.74,13.27,3.54,14.36,5.52,17.95,21.60,14.47,103.15,116.73,65.13,3.11,86.44,94.15,30.54,1.72,30.32,70.21,25.41,14.55,76.27,94.66,88.22,34.32,5.90,13.78,72.83,39.19,53.41,30.86,23.00,12.35,17.97,12.08,10.02,0.70,97.60,150.96,230.02,366.99,520.23,0.46,13.09,20.13,36.27,48.51,65.91,78.57,34.25,4.45,50.96,13.39,27.39,49.04,81.23,10.23,7.61,267.47,59.54,916.04,119.51,187.26,289.52,681.54,268.55,47.38,83.70,132.99,0.37,1.67,13.02,16.81,0.47,59.06,0.15,8.59,22.09,0.75,58.56,51.87,2.24,22.48,34.07,14.90,0.74,0.57,52.82,87.69,94.13,98.73,636.46,0.22,,5.91,48.45,73.41,73.28,81.16,,45.79,61.55,27.99,19.65,17.59,99.73,83.54,56.12,99.26,99.58,0.75,,54.42,69.68,5.34,46.05,34.27,48.19,5.10,76.82,25.61,,2.79,0.42,39.26,4.80,41.11,,462,505,451,441,322,330,306,235,181,109,86,444,60,69,35,16,14,4063,482,451,470,469,358,348,319,252,192,142,101,427,127,81,52,28,29,4324,,56,279,3695,171,773,580,575,593,5617,575,1831,556,5042,534,1256,523,3786,180,185,184,868,2216,322,451,292,2965,2026,0,8386,8386,6573,956,575,5042,8382,,,,,,123.78,67.95,109.08,94.66,31.64,88.37,86.79,0.309,0.502,0.558,0.427,0.720,0.564
1320530904026,1320530904026,Santos Dumont,320530,Vitória (ES),32,ES,63200,RM Grande Vitória (ES),2000,69.65,2.50,27.80,32.39,89.17,74.56,55.69,5.83,10.02,2.50,1.45,11.57,0.00,12.66,3.19,15.70,21.59,12.03,115.19,118.43,106.47,4.24,91.89,93.11,41.03,1.57,50.70,86.94,30.19,15.72,84.31,95.85,93.44,44.72,4.15,21.05,75.15,45.47,64.82,41.34,33.24,17.58,21.96,16.14,14.13,0.62,127.86,219.02,307.45,455.49,635.41,0.43,6.08,11.01,21.52,32.27,48.65,60.74,32.34,4.76,48.24,14.97,30.31,51.76,80.28,8.64,6.45,338.57,80.50,1094.95,172.84,259.78,363.10,816.62,339.08,40.41,84.16,145.76,0.33,2.36,14.16,11.83,0.43,60.57,0.17,9.05,21.71,1.34,58.55,53.09,3.12,18.01,47.35,19.82,0.75,2.73,49.53,86.40,92.69,97.78,703.24,0.27,,8.54,52.19,81.39,76.83,87.86,,56.17,56.51,26.35,19.85,18.72,95.75,88.93,42.02,99.48,100.00,0.11,,38.08,49.30,4.15,33.06,20.25,41.33,2.70,66.17,12.51,,2.51,0.00,28.37,34.69,42.04,,57,48,59,46,45,49,40,25,22,14,13,39,11,7,10,0,2,487,51,49,47,41,49,50,44,23,27,14,16,59,15,18,11,5,6,525,,8,36,492,19,80,64,58,67,709,69,193,62,640,51,124,55,516,22,19,22,96,245,59,49,30,366,278,0,1012,1012,806,97,69,640,1012,,,,,,123.86,113.31,121.00,95.99,41.91,93.68,89.47,0.413,0.556,0.609,0.504,0.744,0.602
